OID_,OBJECTID_1,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OBJECTID,CBSA10_1,METRO_NAME,HRS2010,RHRS10,Shape_Leng,EQINTERV10,fips,pmin,fips_1,lifeExp,OID_1,FIPS_12,POPTOT,WHITENH,BLACKNH,AIANNH,ASIANNH,NHPINH,OTHERNH,TWOMORENH,LATINX,PWHITENH,PBLACKNH,PAIANNH,PASIANNH,PNHPINH,POTHERNH,PTWOMORENH,PLATINX,MHI,POVSTAT,POVBELOW,PPOV,eqint,Grade,Shape_Length,Shape_Area
739,1487,06037267100,Census Tract 2671,1103957.000000000000000,0.000000000000000,+34.0525736,-118.4245499,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.703667000000000,1.700000000000000,0.043435015217400,1,6037267100.000000000000000,35.460000000000001,,87.599999999999994,,,7123,4597,236,0,1296,0,0,445,549,64.5400009,3.3099999,0.0000000,18.1900005,0.0000000,0.0000000,6.2500000,7.7100000,90818,7123,572,8.0299997,1,A,0.043435015217418,0.000107794416100
740,1488,06037264302,Census Tract 2643.02,1690101.000000000000000,0.000000000000000,+34.0472018,-118.4768543,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.668884000000000,2.700000000000000,0.068843878953500,3,6037264302.000000000000000,18.850000000000001,,87.099999999999994,,,6078,4932,143,0,356,0,0,403,244,81.1500015,2.3499999,0.0000000,5.8600001,0.0000000,0.0000000,6.6300001,4.0100002,95222,6078,544,8.9499998,3,C,0.068843878953465,0.000165017473792
741,1489,06037267300,Census Tract 2673,429982.000000000000000,0.000000000000000,+34.0452020,-118.4496946,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.026369064490100,4,6037267300.000000000000000,51.189999999999998,,79.900000000000006,,,4788,2337,197,0,1202,0,0,294,758,48.8100014,4.1100001,0.0000000,25.1000004,0.0000000,0.0000000,6.1399999,15.8299999,69337,4697,709,15.0900002,4,D,0.026369064490126,0.000041981624021
742,1490,06037267402,Census Tract 2674.02,424967.000000000000000,3878.000000000000000,+34.0420740,-118.4659262,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.220937000000000,3.200000000000000,0.027068930507400,3,6037267402.000000000000000,40.960000000000001,,79.700000000000003,,,4941,2917,91,0,905,0,51,66,911,59.0400009,1.8400000,0.0000000,18.3199997,0.0000000,1.0300000,1.3400000,18.4400005,74748,4866,444,9.1199999,3,C,0.027068930507443,0.000041868873776
743,1491,06037267501,Census Tract 2675.01,453851.000000000000000,0.000000000000000,+34.0413355,-118.4560691,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.027650240641600,4,6037267501.000000000000000,58.390000000000001,,84.500000000000000,,,6489,2700,134,0,1033,0,0,423,2199,41.6100006,2.0699999,0.0000000,15.9200001,0.0000000,0.0000000,6.5200000,33.8899994,79531,6444,664,10.3000002,4,D,0.027650240641642,0.000044309951526
744,1492,06037267502,Census Tract 2675.02,434714.000000000000000,0.000000000000000,+34.0375502,-118.4621616,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.999942000000000,4.000000000000000,0.027295051235400,4,6037267502.000000000000000,51.009999999999998,,77.200000000000003,,,3601,1764,60,23,576,0,89,201,888,48.9900017,1.6700000,0.6400000,16.0000000,0.0000000,2.4700000,5.5799999,24.6599998,83342,3601,371,10.3000002,4,D,0.027295051235407,0.000042439591322
745,1493,06037267600,Census Tract 2676,1269482.000000000000000,0.000000000000000,+34.0340912,-118.4524492,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.400102000000000,3.400000000000000,0.046702735261500,4,6037267600.000000000000000,56.609999999999999,,83.000000000000000,,,2929,1271,136,0,802,0,0,118,602,43.3899994,4.6399999,0.0000000,27.3799992,0.0000000,0.0000000,4.0300002,20.5499992,76250,2929,453,15.4700003,4,D,0.046702735261519,0.000123930231636
746,1494,06037239202,Census Tract 2392.02,1275606.000000000000000,0.000000000000000,+33.9856783,-118.2649765,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.049431090176800,3,6037239202.000000000000000,99.700000000000003,,76.700000000000003,,,5682,17,693,44,0,0,0,14,4914,0.3000000,12.1999998,0.7700000,0.0000000,0.0000000,0.0000000,0.2500000,86.4800034,35871,5660,1260,22.2600002,3,C,0.049431090176807,0.000124458974217
747,1495,06037239201,Census Tract 2392.01,449871.000000000000000,0.000000000000000,+33.9857805,-118.2771699,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.026608512283200,3,6037239201.000000000000000,99.340000000000003,,75.299999999999997,,,3913,26,777,5,0,0,0,15,3090,0.6600000,19.8600006,0.1300000,0.0000000,0.0000000,0.0000000,0.3800000,78.9700012,37000,3907,1248,31.9400005,3,C,0.026608512283198,0.000043893036195
748,1496,06037237402,Census Tract 2374.02,521230.000000000000000,0.000000000000000,+33.9784618,-118.3013342,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.028629169821300,3,6037237402.000000000000000,98.609999999999999,,78.500000000000000,,,3234,45,1081,0,0,0,9,196,1903,1.3900000,33.4300003,0.0000000,0.0000000,0.0000000,0.2800000,6.0599999,58.8400002,39306,3234,608,18.7999992,3,C,0.028629169821275,0.000050851221145
749,1497,06037237401,Census Tract 2374.01,516110.000000000000000,0.000000000000000,+33.9784675,-118.2948084,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.028457303620000,3,6037237401.000000000000000,98.969999999999999,,74.099999999999994,,,4086,42,983,0,0,0,12,13,3036,1.0300000,24.0599995,0.0000000,0.0000000,0.0000000,0.2900000,0.3200000,74.3000031,38625,4086,1432,35.0499992,3,C,0.028457303619979,0.000050351519888
750,1498,06037237202,Census Tract 2372.02,1108030.000000000000000,472.000000000000000,+33.9863341,-118.3100903,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.125220000000000,3.100000000000000,0.044635193012200,3,6037237202.000000000000000,97.150000000000006,,78.599999999999994,,,4593,131,1480,0,69,22,0,15,2876,2.8499999,32.2200012,0.0000000,1.5000000,0.4800000,0.0000000,0.3300000,62.6199989,35733,4585,995,21.7000008,3,C,0.044635193012225,0.000108154351623
751,1499,06037237201,Census Tract 2372.01,453406.000000000000000,0.000000000000000,+33.9857256,-118.2991149,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.026608103357000,3,6037237201.000000000000000,99.129999999999995,,79.700000000000003,,,3582,31,1021,0,49,0,0,33,2448,0.8700000,28.5000000,0.0000000,1.3700000,0.0000000,0.0000000,0.9200000,68.3399963,45147,3522,699,19.8500004,3,C,0.026608103357027,0.000044237859000
752,1500,06037237101,Census Tract 2371.01,628939.000000000000000,0.000000000000000,+33.9856234,-118.2913772,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.031360670731900,3,6037237101.000000000000000,99.250000000000000,,76.099999999999994,,,4131,31,1046,0,18,0,0,29,3007,0.7500000,25.3199997,0.0000000,0.4400000,0.0000000,0.0000000,0.7000000,72.7900009,30938,4104,1341,32.6800003,3,C,0.031360670731902,0.000061364515400
753,1501,06037234902,Census Tract 2349.02,447718.000000000000000,0.000000000000000,+33.9822575,-118.3340918,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.228728000000000,3.200000000000000,0.029948404597400,3,6037234902.000000000000000,95.340000000000003,,75.299999999999997,,,3924,183,1584,15,74,22,82,63,1901,4.6599998,40.3699989,0.3800000,1.8900000,0.5600000,2.0899999,1.6100000,48.4500008,23321,3826,1028,26.8700008,3,C,0.029948404597368,0.000043681472534
754,1502,06037222001,Census Tract 2220.01,474298.000000000000000,0.000000000000000,+34.0281954,-118.3132805,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.028075376704500,4,6037222001.000000000000000,90.680000000000007,,77.500000000000000,,,3357,313,843,0,18,0,5,35,2143,9.3199997,25.1100006,0.0000000,0.5400000,0.0000000,0.1500000,1.0400000,63.8400002,68125,3357,475,14.1499996,4,D,0.028075376704521,0.000046299171031
755,1503,06037221602,Census Tract 2216.02,522817.000000000000000,0.000000000000000,+34.0384299,-118.2921024,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.997830000000000,4.000000000000000,0.038423108709100,4,6037221602.000000000000000,97.019999999999996,,75.900000000000006,,,2919,87,112,0,155,0,0,24,2541,2.9800000,3.8399999,0.0000000,5.3099999,0.0000000,0.0000000,0.8200000,87.0500031,27740,2919,942,32.2700005,4,D,0.038423108709068,0.000051041550946
756,1504,06037221601,Census Tract 2216.01,369897.000000000000000,0.000000000000000,+34.0348166,-118.2959265,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.407552000000000,3.400000000000000,0.025722749093900,4,6037221601.000000000000000,92.239999999999995,,82.200000000000003,,,3130,243,435,0,131,0,6,57,2258,7.7600002,13.8999996,0.0000000,4.1900001,0.0000000,0.1900000,1.8200001,72.1399994,38558,3130,717,22.9099998,4,D,0.025722749093940,0.000036110644208
757,1505,06037221402,Census Tract 2214.02,532312.000000000000000,0.000000000000000,+34.0384431,-118.3090474,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.029114000000000,3.000000000000000,0.041139302372100,3,6037221402.000000000000000,89.530000000000001,,76.599999999999994,,,2740,287,624,0,476,0,12,40,1301,10.4700003,22.7700005,0.0000000,17.3700008,0.0000000,0.4400000,1.4600000,47.4799995,32841,2532,544,21.4799995,3,C,0.041139302372115,0.000051968782657
758,1506,06037301601,Census Tract 3016.01,2269818.000000000000000,1300.000000000000000,+34.1623874,-118.2865467,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.911197000000000,2.900000000000000,0.079247907493800,3,6037301601.000000000000000,40.399999999999999,,85.900000000000006,,,6619,3945,304,10,523,0,0,162,1675,59.5999985,4.5900002,0.1500000,7.9000001,0.0000000,0.0000000,2.4500000,25.3099995,44265,6566,724,11.0299997,3,C,0.079247907493773,0.000222048289630
759,1507,06037211120,Census Tract 2111.20,567077.000000000000000,0.000000000000000,+34.0652365,-118.2877775,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.031925680829000,3,6037211120.000000000000000,96.480000000000004,,79.900000000000006,,,5738,202,268,8,3284,142,0,22,1812,3.5200000,4.6700001,0.1400000,57.2299995,2.4700000,0.0000000,0.3800000,31.5799999,46231,5703,1271,22.2900009,3,C,0.031925680828972,0.000055379558208
760,1508,06037572600,Census Tract 5726,1223332.000000000000000,49301.000000000000000,+33.8071157,-118.2140846,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.048848363924800,3,6037572600.000000000000000,98.170000000000002,,80.500000000000000,,,5799,106,599,11,1834,128,20,186,2915,1.8300000,10.3299999,0.1900000,31.6299992,2.2100000,0.3400000,3.2100000,50.2700005,66500,5799,696,12.0000000,3,C,0.048848363924841,0.000123914756996
761,1509,06037573300,Census Tract 5733,786715.000000000000000,0.000000000000000,+33.7932911,-118.1757078,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.040323469801200,4,6037573300.000000000000000,97.129999999999995,,75.299999999999997,,,4153,119,694,0,1589,6,0,90,1655,2.8699999,16.7099991,0.0000000,38.2599983,0.1400000,0.0000000,2.1700001,39.8499985,35524,4153,1535,36.9599991,4,D,0.040323469801230,0.000076588415888
762,1510,06037575300,Census Tract 5753,648065.000000000000000,0.000000000000000,+33.7862258,-118.1850264,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.031909566316700,4,6037575300.000000000000000,95.629999999999995,,83.500000000000000,,,4529,198,635,0,937,26,0,0,2733,4.3699999,14.0200005,0.0000000,20.6900005,0.5700000,0.0000000,0.0000000,60.3400002,34286,4479,1785,39.8499985,4,D,0.031909566316743,0.000063085654375
763,1511,06037573201,Census Tract 5732.01,601726.000000000000000,0.000000000000000,+33.8006191,-118.1853182,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.031315111016900,4,6037573201.000000000000000,96.170000000000002,,75.799999999999997,,,4775,183,529,0,962,0,0,60,3041,3.8299999,11.0799999,0.0000000,20.1499996,0.0000000,0.0000000,1.2600000,63.6899986,39375,4741,1308,27.5900002,4,D,0.031315111016865,0.000058584604073
764,1512,06037573100,Census Tract 5731,1139973.000000000000000,52680.000000000000000,+33.7998434,-118.1975090,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.054995000000000,3.100000000000000,0.046448878899900,3,6037573100.000000000000000,91.030000000000001,,80.099999999999994,,,7547,677,1424,0,1229,0,131,117,3969,8.9700003,18.8700008,0.0000000,16.2800007,0.0000000,1.7400000,1.5500000,52.5900002,54554,7520,1387,18.4400005,3,C,0.046448878899884,0.000116117606636
765,1513,06037572700,Census Tract 5727,1002312.000000000000000,72083.000000000000000,+33.8015490,-118.2127160,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.043278339432400,3,6037572700.000000000000000,93.900000000000006,,82.400000000000006,,,5556,339,346,18,2382,186,13,118,2154,6.0999999,6.2300000,0.3200000,42.8699989,3.3499999,0.2300000,2.1199999,38.7700005,63591,5547,770,13.8800001,3,C,0.043278339432398,0.000104603747578
766,1514,06037577000,Census Tract 5770,1846200.000000000000000,2503.000000000000000,+33.7768730,-118.1401379,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.854205000000000,2.900000000000000,0.069061347609100,3,6037577000.000000000000000,57.380000000000003,,77.500000000000000,,,7265,3096,737,33,1259,0,0,344,1796,42.6199989,10.1400003,0.4500000,17.3299999,0.0000000,0.0000000,4.7399998,24.7199993,62089,7147,1067,14.9300003,3,C,0.069061347609097,0.000179945685260
767,1516,06037573202,Census Tract 5732.02,649038.000000000000000,0.000000000000000,+33.7934864,-118.1850191,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.031923179963400,4,6037573202.000000000000000,95.760000000000005,,81.799999999999997,,,6220,264,853,156,1137,0,0,35,3775,4.2399998,13.7100000,2.5100000,18.2800007,0.0000000,0.0000000,0.5600000,60.6899986,46923,6201,1215,19.5900002,4,D,0.031923179963449,0.000063186067541
768,1517,06037541603,Census Tract 5416.03,1254760.000000000000000,0.000000000000000,+33.9139760,-118.2207001,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.918033000000000,2.900000000000000,0.059852230393700,3,6037541603.000000000000000,97.780000000000001,,80.500000000000000,,,3159,70,395,0,21,0,0,22,2651,2.2200000,12.5000000,0.0000000,0.6600000,0.0000000,0.0000000,0.7000000,83.9199982,35086,3046,1127,37.0000000,3,C,0.059852230393701,0.000122323749418
769,1518,06037143200,Census Tract 1432,957092.000000000000000,0.000000000000000,+34.1494399,-118.3720618,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.434578000000000,2.400000000000000,0.043531357554600,2,6037143200.000000000000000,34.920000000000002,,76.299999999999997,,,4210,2740,375,0,260,29,0,267,539,65.0800018,8.9099998,0.0000000,6.1799998,0.6900000,0.0000000,6.3400002,12.8000002,74063,4210,455,10.8100004,2,B,0.043531357554563,0.000093559504788
770,1519,06037143300,Census Tract 1433,1649230.000000000000000,5619.000000000000000,+34.1521830,-118.3866139,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.941430000000000,1.900000000000000,0.061184322568800,2,6037143300.000000000000000,36.450000000000003,,81.400000000000006,,,6730,4277,477,26,471,0,0,209,1270,63.5499992,7.0900002,0.3900000,7.0000000,0.0000000,0.0000000,3.1099999,18.8700008,87125,6711,384,5.7199998,2,B,0.061184322568812,0.000161773919189
771,1520,06037143400,Census Tract 1434,1738504.000000000000000,18832.000000000000000,+34.1538507,-118.4110998,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.881212000000000,1.900000000000000,0.066564191336200,2,6037143400.000000000000000,25.969999999999999,,83.200000000000003,,,6688,4951,148,37,423,35,0,251,843,74.0299988,2.2100000,0.5500000,6.3200002,0.5200000,0.0000000,3.7500000,12.6000004,106920,6688,283,4.2300000,2,B,0.066564191336157,0.000171794165021
772,1521,06037141700,Census Tract 1417,3243736.000000000000000,0.000000000000000,+34.1379878,-118.4376439,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.000000000000000,1.000000000000000,0.097325444528300,1,6037141700.000000000000000,17.300000000000001,,86.500000000000000,,,3057,2528,67,0,217,0,0,87,158,82.6999969,2.1900001,0.0000000,7.0999999,0.0000000,0.0000000,2.8499999,5.1700001,205188,3057,77,2.5200000,1,A,0.097325444528279,0.000317044446000
773,1522,06037143602,Census Tract 1436.02,1145545.000000000000000,73257.000000000000000,+34.1450296,-118.3855058,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.327224000000000,2.300000000000000,0.051599976660200,2,6037143602.000000000000000,19.620000000000001,,79.799999999999997,,,4648,3736,154,0,418,0,28,73,239,80.3799973,3.3099999,0.0000000,8.9899998,0.0000000,0.6000000,1.5700001,5.1399999,84336,4344,347,7.9899998,2,B,0.051599976660213,0.000119136177954
774,1523,06037240010,Census Tract 2400.10,588434.000000000000000,0.000000000000000,+33.9583159,-118.2637832,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.042692000000000,3.000000000000000,0.038817731093600,3,6037240010.000000000000000,99.840000000000003,,73.099999999999994,,,3697,6,886,0,0,0,0,19,2786,0.1600000,23.9699993,0.0000000,0.0000000,0.0000000,0.0000000,0.5100000,75.3600006,30710,3697,1362,36.8400002,3,C,0.038817731093634,0.000057394245915
775,1524,06037238400,Census Tract 2384,1301548.000000000000000,0.000000000000000,+33.9563491,-118.3089917,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.000000000000000,2.000000000000000,0.049510115174000,2,6037238400.000000000000000,99.000000000000000,,76.799999999999997,,,4801,48,3754,0,0,14,11,137,837,1.0000000,78.1900024,0.0000000,0.0000000,0.2900000,0.2300000,2.8499999,17.4300003,51420,4794,954,19.8999996,2,B,0.049510115173991,0.000126946990889
776,1525,06037240020,Census Tract 2400.20,719413.000000000000000,403.000000000000000,+33.9542444,-118.2638081,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.023873000000000,3.000000000000000,0.040566604672500,3,6037240020.000000000000000,99.540000000000006,,79.599999999999994,,,5232,24,1432,0,10,0,0,7,3759,0.4600000,27.3700008,0.0000000,0.1900000,0.0000000,0.0000000,0.1300000,71.8499985,39839,5220,1592,30.5000000,3,C,0.040566604672521,0.000070205781650
777,1526,06037240200,Census Tract 2402,746812.000000000000000,0.000000000000000,+33.9560337,-118.2761415,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.033940306252700,3,6037240200.000000000000000,99.769999999999996,,78.200000000000003,,,5311,12,1248,0,80,0,0,0,3971,0.2300000,23.5000000,0.0000000,1.5100000,0.0000000,0.0000000,0.0000000,74.7699966,32661,5289,1472,27.8299999,3,C,0.033940306252750,0.000072840135808
